category_name,name,rating,votes,address,Latitude,Longitude
Banquet_Halls,Thai Sri Naga Thirumana Man..,3.2,24,"amangalam, Achamangalam, Tirupattur - 635651",12.5258567,78.5431926
Banquet_Halls,LKS Function Hall,4.5,24," Complex, Arni Road, Sainathapuram, Vellore - 632001, Near Krishnaswamy Higher Secondary School",12.8963277,79.1352724
Banquet_Halls,Vijaya Lakshmi Marriage Hal..,4.1,24,"46, Kaveripakkam, Vellore - 632508",12.9052961,79.4619946
Banquet_Halls,Jayakrishna Mahal,3.6,23,"darapalli, Vellore - 635854",12.5771576,78.4524591
Banquet_Halls,Sengunthar Thirumana Mandab..,3.2,23,"am Street, Nethaji Nagar, Sathuvachari, Sathuvacheri, Vellore - 632009",12.9391372,79.1597917
Banquet_Halls,Sri Narayana Marriage Hall,4.1,23,"4, Arcot, Paradarami Arcot, Vellore - 632512",12.795337,79.3176845
Banquet_Halls,Sulochana Arjunan Marriage ..,4,23,"apalli,Thirupathoor, Velakalnatham, Vellore - 635854, Opp Petrol Bunk",12.5771576,78.4524591
Banquet_Halls,N K Devaraj Gounder Mahal,3.9,21,"hukkupalli, Peddakallupalli, Vellore - 635801",12.6606737,78.5547283
Banquet_Halls,K.I.S. Marriage Function Ha..,3.9,21,"nnamadhar Sahebstreet, Tamil Nadu, Tirupattur, Tirupattur - 635601",12.5035105,78.5774408
Banquet_Halls,Jsr Kusturi Mahal,3.9,21,"nnakallupalli, Vellore - 635851",12.617426,78.6001482
Banquet_Halls,Tmt Mahal,3.7,21,"anipakkam, Thangam Nager, Vellore - 632101, Opp Saibaba Temple",13.2775912,79.035548
Banquet_Halls,Kavalar Thirumana Mandapam,3.2,21,"anthapuram, Fort Round Road, Kosapet, Vellore - 632001",12.9164296,79.1289061
Banquet_Halls,Sengunthar Thirumana Mandap..,4.2,21,"apandal, Vellore - 632318",12.6738326,79.4141214
Hospitals,Indira Super Speciality Hos..,4.1,306,"320 / 3A1, Chittoor Main Road,, Gandhi Nagar West, Vellore - 632006",12.96209,79.1372141
Hospitals,Manisundaram Medical Missio..,3.9,306,"288 Phase1, South Avenue Road, Vallalar, Sathuvacheri, Vellore - 632009, Near More Super Market",12.9352979,79.1623982
Hospitals,Mumme Hospital,4.2,147," Mumme Hospital,No 15/2, Masilamani Hostel Road, Vellore Ho, Vellore - 632001",12.908708,79.1303007
Hospitals,Mumme Hospital,4.2,147," No 15/2 New No 28, Masilamani Hostel Road, Krishna Nagar, Vellore - 632001",12.908708,79.1303007
Hospitals,Sri Narayani Hospital and R..,3.8,31,"ayani Hospital and Research Centre, Ariyur Vellore, Vellore - 632055, Near Golden Temple, Sripuram Thirumalakodi",12.8757375,79.1019256
Hospitals,Dhanya Medical Centre,4,31,"19, Pillaiyar Koil Street, Velappadi, Vellore - 632001",12.9040895,79.1364354
Hospitals,Vellore Speciality Centre,4.1,31," 1315, South Avenue Road, Sathuvacheri, Vellore - 632009, Near By Vellore District Court Behine Avin Milk Dairy",12.9360758,79.1586493
Hospitals,Nithya Sugam Ayurvedic Hosp..,4.5,31,"hya Sugam Vaithiya Salai, No. 7 Nethaji Garden, Ammoor Koot Road, Ammoor,, Ammoor, Vellore - 632501, Ammoor Koot Road CSI Church Nearby",12.9610915,79.3598676
Hospitals,Indira Nursing Home,4.1,565,"452, Main Bazzar Road Saidapet, Vellore - 632001, Near CMC Hospital",12.9244714,79.1401712
Hospitals,Nalam Medical Centre and Ho..,4.1,565,", A, Arcot Road, Sathuvacheri, Vellore - 632009, Near Collectorate",12.9400062,79.1731692
Hospitals,Nithya Sugam Ayurvedic Hosp..,4.5,2,"hya Sugam Vaithiya Salai, No. 7 Nethaji Garden, Ammoor Koot Road, Ammoor,, Ammoor, Vellore - 632501, Ammoor Koot Road CSI Church Nearby",12.9610915,79.3598676
Hospitals,Usha Nursing Home,3.8,2,"85, Filter Bed Road, Krishna Nagar, Vellore - 632001, Near Vellore Silk House & BPR Nursing College, Vellore Bazaar",12.9162608,79.1353853
Hospitals,Sri Narayani Hospital And R..,4.1,39,"puram, Thirumalaikodi, Ariyur, Vellore - 632002, Near Golden Temple,",12.8741262,79.0882581
Hospitals,Aruna Eye Hospital,3.9,39,"19/1, Officers Line, Voorhees College, Vellore - 632001, Near Apsara Cinema",12.9122691,79.1319428
Hospitals,Sri Sakthi Amma Hospital,3.9,1469,"14/87, Housing Board Phase-1, 7th Cross, Sathuvacheri, Vellore - 632009, Near Vallalar Nagar",12.9369761,79.1691971
Hospitals,Gaurav Homeopathic Clinic,4.2,1469,"p No 2, New Bus Stand Street, Kalanaur Rohtak, Rohtak - 124113, Near New Bus Stand",28.8255378,76.3907304
Hospitals,Theneerajwellness.com,4.4,46,"e No. 40, Sheesham Jhari,, Sewanand Ashram Rd,, Rishikesh City, Rishikesh - 249201, Muni Ki Reti,",30.1198583,78.3031333
Hospitals,Christian Medical College H..,4.4,46," Scudder Road, Vellore Bazaar, Vellore - 632004, Near Fort",12.9240595,79.1358801
Hospitals,Dr. Mohans Diabetes Special..,4.7,67,"13, 7th East Main Road, Gandhi Nagar Vellore, Vellore - 632006, Gandhi Nagar",12.9571929,79.1419542
Hospitals,Christian Medical Hospital,4.3,67," Building Main Block, IDA Scudder Road, Cmc, Vellore - 632004, Opposite State Bank Of India",12.9244456,79.1352765
Hospitals,ARC Fertility Hospitals,4.8,1290,"102/283, Katpadi Road, Thottapalayam, Vellore - 632012, Opposite New Bus Stand & Next to Hotel Saravana Bhavan, Vivekanandar Nagar",12.9333742,79.1386872
Hospitals,Dr. Agarwals Eye Hospital,4.5,1290,"18, Officers Lane, Voorhees College, Vellore - 632001, Near Apsara Theatre",12.9108602,79.1320307
Hospitals,Apollo K H Hospital,4.2,1033,"ipet to Vellore By Pass Road, Melvishram Vellore, Vellore - 632509, Near Melvishram",12.9105182,79.2969004
Hospitals,Naruvi Hospitals,4.3,1033,"72, Collectors Office Road, Chennai Bengaluru Highway, Vellore Collectorate, Vellore - 632004",12.9344377,79.1490671
Hospitals,Nalam Medical Centre And Ho..,4.1,635,"44,, Arcot Road, Sathuvacheri, Vellore - 632009, Near Collectorate",12.9370093,79.1547541
Hospitals,Christian Medical Hospital,4.1,635,"n Road, Bagayam, Vellore - 632002, Opposite State Bank Of India",12.879623,79.1312174
Hospitals,Sri Saai Ideal Dental Care,4.8,565,"illium College Road,, Gandhi Nagar Vellore, Vellore - 632002, Near Apollo Pharmacy",12.9550558,79.1416876
Hospitals,Vasan Eye Care Hospital,4.2,565,"30/1, Officers Line, Krishna Nagar, Vellore - 632001, Near Khanna Hotel",12.8992924,79.1310216
Hospitals,Vellore Homeo Care,4.8,410,"29/108, Najam Centre, Virudhambattu, Vellore - 632006, Near Vishnu Theatre",12.9435891,79.1351285
Hospitals,Sandhya Hospital,3.7,410,"565, 16th Street, Sathuvacheri, Vellore - 632009, Opposite Vallalar Tank",12.9321804,79.1546746
Hospitals,Vellore Government Hospital,4.1,231,"i Road, Adukkamparai, Vellore - 632011, Near Bagayam",10.4712041,79.5753025
Hospitals,Dr. Sivakumar Multi Special..,3.6,231,"3, Arcot Road, Sathuvacheri, Vellore - 632009, Opposite Collector Office",12.939306,79.1708766
Hospitals,Hospital Annexe & Ywca Cant..,3.7,135,"ttapalayam, Vellore - 632012",12.9317208,79.135097
Hospitals,Indira Nursing Home,3.6,135,"452, Main Bazaar Road, Saidapet, Vellore - 632012, Near CMC Hospital",12.9244714,79.1401712
Hospitals,Raj Nursing Home,4.3,132,"5, Ponniamman Kovil Street, Sainathapuram, Vellore - 632001, Near EB Office",12.89578,79.1356924
Hospitals,Raj Nursing Home,4.3,132,"5, Ponniamman Koil Street, Sainathapuram, Vellore - 632001",12.89578,79.1356924
Hospitals,Mental Health Centre,4.4,130,"ayam, Vellore - 632002, Near Bagayam Police Station, Old Bus Stand",12.8752635,79.1337692
Hospitals,Dr. Tirupathi Veterinary Ho..,4.1,130,"upatturalangayamvellore Road, Tirupattur, Vellore - 635601",12.9165167,79.1324986
Hospitals,Kumaran Hospital,3.5,124,"112, Katpadi Road, Virudhampet, Vellore - 632002, Near Gandhi Nagar",12.9259209,79.1332681
Hospitals,Indira Superspeciality Hosp..,3.8,124," Suthanthira Ponvizha Nagar, Gandhi Nagar, Vellore, Katpadi Road, Gandhi Nagar East, Vellore - 632006",12.947547,79.1414652
Hospitals,Varshini Hospital,3.3,87,"78, ARNI ROAD, Velapadi, Vellore - 632001, NEAR SP BUNGLAOW",12.9059978,79.1355454
Hospitals,CMC Hospital,4.2,87,"ot Road, Thottapalayam, Vellore - 632012, Near CMC Hospitals",12.9254684,79.1371366
Hospitals,Vellore Hospital,4.2,85,"207, Krishna Nagar, Vellore - 632001, Sasthri Nagar, Veerasamy Nagar",12.9011395,79.1329801
Hospitals,Dr. Sivakumar Hospital,4,85,"huvacheri, Vellore - 632009, Sathuvacheri",12.9422134,79.1860302
Hospitals,Dr. Sivakumar Hospital,4,83,", Arcot Road, Sathuvacheri, Vellore - 632009, Opp To Collector Office",12.9347273,79.1516279
Hospitals,Premji Neuro Hospital,3.8,83,"tteri  Main Road, Thorapadi, Vellore - 632002, Opposite EB Office Near Female Jail",10.4712041,79.5753025
Hospitals,Sankari Hospital,3.3,78,"32, Government Pentland Hospital Road, Krishna Nagar, Vellore - 632001",12.9154528,79.1342036
Hospitals,Jamia Darussalam Hospital,4,78,"198/25, Oomerabad Main Road, Oomerabad, Vellore - 635808, Near Airtel Tower",12.8420657,78.7100643
Hospitals,Government Hospital Tirupat..,3.8,78,lore - 632001,12.8954355,79.149209
Hospitals,CMC Vellore Eye Hospital,3.9,78,"ell Campus, Arni Road, Velapadi, Vellore - 632001",12.8422225,79.1341166
Hospitals,Dhinesh Hospital,3.7,63,"73, Arani Road, Velapadi, Vellore - 632001, Near Dhinakaran Bus Stop",12.9056475,79.1353852
Hospitals,Esi Hospital,3.7,63,"ernment Pentland Hospital Campus, Gph Road, Krishna Nagar, Vellore - 632001, Near Raja Bus Stop",12.8965944,79.133893
Hospitals,Addon Institute Of Medical ..,4.9,62,"nnai to Bangalore Highway Road, Pallikonda, Vellore - 635809, Near Toll Plaza",12.9043057,78.9411778
Hospitals,Dhinesh Nursing Home,4.2,62,"234, Arni Road,Edayansathu, Bagayam, Vellore - 632002, Near Bagayam Police Station",12.822913,79.1329225
Hospitals,Akshaya Hospital,4,61,"1, 4th Street, KATPADI VELLORE, Vellore - 632002, Near Gopalapuram",12.9612999,79.14953
Hospitals,Annamalai Hospital,4.4,61,"46, Subbaraya Mudali Street, Velapadi, Vellore - 632001, Near Velapadi",12.9030716,79.1417746
Hospitals,Kottakkal Arya Vaidyasala,4.2,59,"13/4, Arni Road, Kosapet, Vellore - 632001, Near CMC Eye Hospital",12.9056941,79.1358341
Hospitals,"Hospital Annexe, Cmc",3.9,59,"lore, Tamil Nadu, Natham, Vellore - 635654",12.4110013,78.4714712
Hospitals,Baba Hospital,3.2,59,"1311 A, Phase 2 South Avenue Road,, Sathuvacheri, Vellore - 632009, Near Bhuvaneswari Mahal, Behind Aavin Milk & District Court",12.934129,79.1571682
Hospitals,Sundaram Health Centre,4.1,59,"34, Banavaram Road, Sholingur, Vellore - 631102, Near Yoga Narasimma Temple",13.0624009,79.5075161
Hospitals,Dr. Kalyani Gajendran Hospi..,3.4,47,"18, Cutchery Street, Tirupattur, Tirupattur - 635601, Near Arignar Anna School",12.493074,78.5680272
Hospitals,Aruna Eye Hospital,3.9,47,"19/1, Officers Line, Voorhees College, Vellore - 632001, Near Apsara Theatre",12.9122691,79.1319428
Hospitals,Sudhagar Dental Hospital,4.4,46,"14 1st Floor, GPH Road, Vellore Ho, Vellore - 632001, Opposite Old Government Hospital",10.4712041,79.5753025
Hospitals,Thangamma Dental Hospital,3,46,"656, Kovil Street, Tirupattur, Vellore - 635601, Vallalar Nagar",12.5088276,78.570299
Hospitals,Mothers Care Diabetes Cente..,4.3,43," 9 Phase 1, Sathuvacheri, Vellore - 632009, Opposite Gandhi Nagar Tunnel Bus Stop,Gandhinagar Nagar",12.9309321,79.1543269
Hospitals,Karigiri Hospital (Sih-R&Lc..,4.1,43,"igiri, Vellore - 632106, Near Sevur",12.9649395,79.1830693
Hospitals,V Care Hospital,4,38,"anthapuram, Kosapet, Vellore - 632001",12.9136297,79.1322992
Hospitals,Sai Rishi Siddha & Ayurvedi..,4.5,38,"31, Bazaar Street, MBT Road, Walajapet, Vellore - 632513, Near Mosque",12.9052159,79.3242574
Hospitals,The Vellore Ortho Ent Found..,3.8,34,"220, South Service Road Phase I, Sathuvacheri, Vellore - 632009, Vallalar, Near More Supermarket",12.9422134,79.1860302
Hospitals,Dr. J. Supriya Clinic,3.2,34,"6, Battai St, Velapadi, Vellore - 632001",12.9042364,79.1353285
Hospitals,Anand Hospitals,4.7,29,"nd Hospitals, No,1/16, Pallikonda to Gudiyattam Main Road, Veppur, Vellore - 635803, Veppur Bus Stop, Mint",12.9125489,78.9399725
Hospitals,Cure Medical Institute Of E..,4.5,29,"nagiri Kilminnal, Vellore - 632517",12.9402848,79.2379294
Hospitals,Dr. Ganesh Hospital,4.3,28," St, Walajapet, Vellore - 632513",12.9254169,79.3640845
Hospitals,Schell Eye Hospital,4,28,"ell Campus, Arani Road, Krishna Nagar, Vellore - 632001, Near Raymond Showroom",12.8992625,79.1351069
Hospitals,Sairam Healthcare and Nursi..,4.8,28,"13/1, AKR Towers, Arcot Road, Ranipet, Vellore - 632509, Near Sundaram Finance and Andhra Bank",13.04678,80.1941209
Hospitals,Naruvi Hospital,3.7,28,"m Garden, Elim Garden, Plot #605, Jeevaraj Garden, Plot #605, Jeevaraj Garden, Samuel Nagar, Thot, Palar Thottam Street, Kalathur, Vellore - 632531, Opposite Vellore New Bus Stand",12.870246,79.5392686
Hospitals,Arun Ortho Hospital,3.9,27,"15, Velapadi, Vellore - 632001, Near Annamalai University",12.9030716,79.1417746
Hospitals,RM Hospital,3.9,27,"286/176, Vellore - Chittoor Road, Dharapadavedu, Katpadi, Vellore - 632007, Near Chitoor Bus Stand, Opposite Thirumalai Parking",12.9677638,79.137265
Hospitals,Sri Sesha Sai Herbals,3,26,"45, Vellore Banglore National Highway, Abdullapuram, Vellore - 632010, Near Sri Shesha Sai Nagna Aarogya Beedam, VIP City",12.9071984,79.0859835
Hospitals,Jeevan Life Care Hospital,4.8,26,"19, Bazaar Street, Tiruvalam, Vellore - 632515, Sipcot near",12.9912069,79.3042802
Hospitals,Ramachandra Hospital,3.2,18,"284, Arani Road, Sainathapuram, Vellore - 632001, R N Nagar",12.8895471,79.1357816
Hospitals,Dentistree International De..,4.4,18,"82, 1st Floor, Balaji Road Officers Lane, Krishna Nagar, Vellore - 632001, Above Krishna Sweets",12.9001057,79.1310718
Hospitals,Karigari General Hospital,3.6,17,"42, Katpadi Road, KATPADI VELLORE, Vellore - 632002, Near Food Corporation India",12.951457,79.1371048
Hospitals,Aayurdhaa Hospital  (Prev. ..,4.3,17,"urdhaa Hospital, Naraikula Medu Street, Pandianallore Road, Sholingur, Vellore - 631102, Near Yoga Narashimma Swamy Temple",13.1159332,79.424295
Hospitals,Dinesh Hospital,4.5,17,"anchathur, Arani Road, Bagayam, Vellore - 632002, Near Bagayam Police Station",12.8752635,79.1337692
Hospitals,Chest Pain Unit,4.3,17,"ttapalayam, Vellore - 632012, CMC Hospital",12.9254684,79.1371366
Hospitals,V B Hospitals,3.6,16,"672, R T O Road, Sathuvacheri, Vellore - 632009, Near Sathuvachari",12.9351723,79.1561176
Hospitals,Lakshmi Prasad Hospital,3.6,16," , 49, Nagarathpete, Mbt Road, Walajapet, Vellore - 632513",12.9673954,77.5812077
Hospitals,Siva Nursing Home,3.6,15,"9/75, Vks Mani Street , Edaiyampatti, Kudiyanakuppam, Vellore - 635851",12.563005,78.5742471
Hospitals,Guruvarajapet Government Ho..,3.4,15,", Guruvarajapet, Vellore - 631101",13.1166589,79.5722845
Hospitals,Vasu Dental Care,4.8,14,"508C, Chennai Highway, Rangapuram, Vellore - 632009, Near Munishwaran Temple, Vallalar",13.0762874,80.202777
Hospitals,Accident & Emergency,4,14,"dhi Road, Thottapalayam, Vellore - 632012",12.9317208,79.135097
Hospitals,Shifa Unani Herbal Hospital,5,14,"co Nagar, Achamangalam, Tirupattur, Vellore - 635601",12.5119313,78.555846
Hospitals,Jothi Hospital,4.6,14,"69/1, Battai Street, Vellore Ho, Vellore - 632001, Near Bus Stand",12.9056964,79.1359239
Hospitals,Vds Dental & Implant Centre..,4.6,13," DENTAL CENTRE, MP Sarathy Nagar, Khaghithapattari, Vellore - 632002, Near Uzhyavar Market",12.9338702,79.1483271
Hospitals,Nambikkai Nilayam For Child..,4.2,13,"lore Bazaar, Vellore - 632002, Bagayam",12.879623,79.1312174
Hospitals,Government Hospital,4,13,"lore - 635854, Patchur",12.5937918,78.4616959
Hospitals,Balvissh Hospital,4.6,13,"7/1 New 3 Dr Gopal Hospital Building, Nethaji Roadrth Agraharam Street, Tirupattur, Tirupattur - 635601, Near Canara Bank",12.4917877,78.5646331
Hospitals,Ida Sophia Scudder Urban He..,4.4,13,"9, Vellore, Kosapet, Kosapet, Vellore - 632001",12.9136297,79.1322992
Hospitals,Tamilnadu Electropathy Medi..,4.2,13,"20, Muthamizh Nagar, Arappakkam, Vellore - 632517",13.1356775,80.24724
Hospitals,J J Ravi Hospital,4,12,"ni Main Road, Vellore Ho, Vellore - 632001, Near Blue Theatre Kuppam Bus Stop",12.8954355,79.149209
Hospitals,Government Pentland Hospita..,3.5,12," Road, Kosapet, Vellore - 632001",12.9136297,79.1322992
Hospitals,G S Hospital,3.8,12,"45/30, Tirupattur Bazaar, Vellore - 635602",12.4741545,78.5756845
Hospitals,Anand Kardiac Center Multi ..,3.6,12,"2/21 South Service Road, Phash 1 ,, Sathuvacheri, Vellore - 632009, Near Vallalar Bus Stop",12.9422134,79.1860302
Hospitals,Shrishti Hospital,2.7,11,"nivedu, Vellore - 632513",12.9296204,79.3517755
Hospitals,Sholinghur Government Hospi..,4.4,11,"ional Highway 45, Sholingur, Vellore - 631102, Near Narasimha Swamy Temple, Walajapet",22.1133622,82.0685105
Hospitals,Herbocare Hospital,3.8,11,"13, Bharathi Nagar Main Road, Gandhi Nagar East, Vellore - 632006, Near Oda Pillayar Kovil & Amma Unavagam",12.9566635,79.1209829
Hospitals,Rusha Department (Unit Of C..,3.7,11,"ha Campus, Gudiyanatham Road, Ruhsa Campus, Vellore - 632209, P K Puram",12.9517287,78.9705599
Hospitals,Sree Vaari Institute& Hospi..,3.4,11,"anpettu, Tirupattur, Tirupattur - 635601",12.5035105,78.5774408
Hospitals,S K Nambi Hospital,4.4,11,"9, Velapadi, Vellore - 632001",12.9030716,79.1417746
Hospitals,Vimala Eye Hospital,4.4,9,"upattur, Bharathi Road, Tirupattur Bazaar, Vellore - 635602",12.4907142,78.5700304
Hospitals,Natrampalli Primary Health ..,4.3,9,"rampalli, Natrampalli, Vellore - 635852",12.5915819,78.5125455
Hospitals,Lakshmi Hospital,4.1,9,"7, Pillaiyar Koil Street, Katpadi, Vellore - 632007, Dharapadavedu",12.950523,79.1312307
Hospitals,Lakshmi Hospital,3.8,9,"7/8 Pillaiyar Kovil Street, Tharapadavedu, Krishna Nagar, Vellore - 632001, Near Kaatpadi Railway Station",12.9504728,79.1312259
Hospitals,G.S Hospital,3.8,9," Dharmaraja Templestreet, Tirupattur, Tirupattur - 635601, Tirupattur",12.4946797,78.569074
Hospitals,Andiyappanur Phc,3.5,9,"122, Vellore - 635702",12.5092912,78.713608
Hospitals,Sri Guru Hospital,3.4,9,"36, Lalsingh Kumanathan Street, Vellore - 632001, Near Kosapet",12.914418,79.1359002
Hospitals,Success Varma Therapy Hospi..,3.3,9,"4, Big Mosque Ceepustreet, Melvisharam, Vellore - 632509",12.919785,79.275701
Hospitals,Employees State Insurance C..,3.2,9,"lore Bazaar, Vellore - 632004",12.9258108,79.1294516
Hospitals,The Dental Home,4.6,9,"thagiri Complex, 1st Floor , Katpadi Main Road, Gandhi Nagar West, Vellore - 632006, Opposite Reliance Petrol Bunk",12.9479691,79.1370795
Hospitals,Sterling Diabetics Hospital..,4.5,8," 6, 13th  East Main Road, KATPADI VELLORE, Vellore - 632002, Near Auxiliyam Womens College, Gandhi Nagar",12.957841,79.143326
Hospitals,Nmsi Christukula Ashram Hos..,4.4,8,"upet Road, Pudupettai, Vellore - 635651, Near Achamangalam",12.5324955,78.5100644
Hospitals,Gss Hospital,4.2,8,"24/25 Gss Complex, Kazhinjur Road, Katpadi,, Gandhi Nagar West, Vellore - 632006, Near 6th Cross Street",12.9452825,79.1368013
Hospitals,G S Hospital,4.1,8,"linghur, Vellore - 631102",13.0888397,79.4310052
Hospitals,E.S.I. Dispensar,3.9,8,"t No.68, Sipcot Industrial Complex, Ranipet-632 403, Sipcot, Vellore - 632403",12.9487403,79.318978
Hospitals,Sundaram Hospital Thirupatt..,3.9,8,"87, Cutchery Street, Thiruppattur Vellore, Vellore - 635601",12.4921481,78.5677541
Hospitals,KKR Hospitals,3.6,8,"22/1, Battai Street, Krishna Nagar, Vellore - 632001",12.9054297,79.1358718
Hospitals,J J Ravi Hospital,3,8,"upatchipuram, Rv Nagar, Vellore, Vellore - 632002",12.89444,79.1355012
Hospitals,Dr. Ramarathinam G,5,8,"29 Battai Street.Velapadi,Vellore, Velapadi, Vellore - 632001, Near Velapadi Pillayar Koil",12.9043059,79.1357527
Hospitals,Sakthi Balaji Clinic & Nurs..,4.9,8,"4 Lakshmi Complex, Kumaraswamy 2nd Street, Vellore Ho, Vellore - 632001, Periya Allapuram, Murugan Temple Backside",12.8948519,79.1244144
Hospitals,Akshaya Hospital,4.7,7,", Suthanthira Ponvizha Nagar, Mottur, Vellore, Katpadi Road, Katpadi, Vellore - 632002, Gandhi Nagar",12.9542849,79.1371548
Hospitals,Jeevan Lifecare Hospital,4.7,7," 33, Sholinghur Road, Walajapet, Vellore - 632513, Near Post Office,Walajapet",12.9254169,79.3640845
Hospitals,Government Hospital,4.6,7,"ajapet, Vellore - 632513",12.9254169,79.3640845
Hospitals,J P K M School Of Nursing &..,4.6,7," Annai Therasa 4thstreet, Phase 3, Sathuvachari, Sathuvacheri, Vellore - 632009",12.9396825,79.1620137
Hospitals,Cmc A Ward,4.5,7,"lore, Vellore HO, Vellore - 632001",12.8954355,79.149209
Hospitals,Casualty Block,4.4,7,"thalipuram, Adukkamparai, Munjurpattu, Vellore - 632057",12.8465615,79.1386203
Hospitals,Urban Primary Health Centre,4.3,7,"lore-Katpadi Road, Darapadavedu, Damarapakkam, Vellore - 632504",12.969163,79.1372433
Hospitals,Esic Vellore Branch,4.2,7," Cross Street, Sainathapuram, Vellore - 632001, Sasthri Nagar, Vadivel Nagar",12.8993114,79.1337739
Hospitals,Government Pentaland Hospit..,4.1,7,"lore Bazaar, Vellore - 632004",12.9258108,79.1294516
Hospitals,Thimiri Upgraded Government..,4,7,"ari, Vellore - 632512",12.8043862,79.2789407
Hospitals,Govt. Primary Health Center..,4,7,"niya Kotti St, Rv Nagar, Vellore, Sainathapuram, Sainathapuram, Vellore - 632001",12.8969742,79.1371724
Hospitals,Gv Annai Multispeciality Ho..,3.9,7,"i Road, Vellore Melpadi, Vellore - 632521",13.0632463,79.2806005
Hospitals,V M G Hospital,3.6,7,"iriyar Nagar, Vellore - 632001",12.8954355,79.149209
Hospitals,Ds Hospital-Multispeciality..,3.6,7," 13A, Sanjeevi Street, Tirupattur, Tirupattur - 635601, Near Meenakshi Theatre",12.5035105,78.5774408
Hospitals,Jj Ravi Hospital,3.4,7," Stop, Kuppam, Sainathapuram, Rv Nagar, Sainathapuram, Vellore - 632001",12.89686,79.1378612
Hospitals,Melvisharam Primary Health ..,2.8,7,", Annasalai Main Road, Vellore - 632509, Melvisharam",12.9170943,79.2783481
Hospitals,Kavitha Institute Of Parame..,4.7,7,"16, Perumal Mudali Street, Walajapet, Vellore - 632513, Near CNR School",12.9241279,79.3637794
Hospitals,Dhanwantari Hospital & Rese..,4.5,7,"21, Sathuvachari, Rto Road, Sathuvacheri, Vellore - 632009, Opposite Mgr Statue",12.9327125,79.1566161
Hospitals,Government Primary Health C..,4.3,7,"upattu, Vellore - 632508",12.9024987,79.4591378
Hospitals,Sri Agathiyar Siddha And Va..,4.2,7,"nnai Bangalore Road, Walajapet, Vellore - 632513, Near Dakshinakali Koil",12.9254169,79.3640845
Hospitals,Vasan Dental Clinic,4.1,6,"73/a, Katpadi Main Road, Gandhi Nagar East, Vellore - 632006, Near Rangalaya Mandabam",12.9257499,79.1332732
Hospitals,Kunichi Govt.Hospital,4.1,6,"araj Nagar, Nariyaneri, Nariyaneri, Vellore - 635901",12.4869495,78.4937486
Hospitals,Bagayam Hospital,3.3,6,"jeevipuram 1st Cross, Bagayam, Vellore - 632002",12.8834121,79.1344819
Hospitals,Jp Acupuncture Clinic & Res..,3.3,6,"3, Vellore Main Road, Virudhambattu, Vellore - 632006, Near Old Palar Bridge,  Balu Nagar West",12.9386843,79.1383769
Hospitals,Ramakrishna Hospital Ambula..,3.3,6,"19 T 1st Floor, Mandy Street, Vellore Ho, Vellore - 632001, Near Traffic Police Station",12.8954355,79.149209
Hospitals,Jolarpet Phc,3.3,6,"iyur, Sh18 Salemtirupatturvaniyambadi Road, Vellore - 635851",12.5897899,78.5906718
Hospitals,V P Hospital,2.7,6,"22 & 23, Gph Road, Vellore - 632001, Krishna Nagar, Vellore - 632001, Opposite to  Esi Hospital",12.8965944,79.133893
Hospitals,Dr. G Kumaran Ayurvedic Hos..,2.7,6,"221, Ammoor, Vellore - 632501",12.9767298,79.3648596
Hospitals,Anush Hospital,4.8,6,"o:1/2, Barathi Nagar, Vellore - 632114",12.96363,79.1373699
Hospitals,Ganesh Hospital,4.6,6,"43, Madras Banglore Truck Road, Walajapet, Vellore - 632513, Opposite Chennai Bus Stop",13.0826802,80.2707184
Hospitals,Guruji Venkatchandar,4.6,5,"asingapuram, Vellore - 635701",12.6251644,78.7816219
Hospitals,Gbr Fertiltiy Centre & Hosp..,4.6,5,"/1, Vks Tower, Chairman, Duraiswamy Road, Tirupattur Bazaar, Vellore - 635602",12.4861084,78.5616516
Hospitals,Nikkin Hospital,4.3,5,"25, Venkata Reddy Street, Jolarpettai, Vellore - 635851",12.566559,78.5861124
Hospitals,Urban Primary Health Center,4,5,"an), Vellore Corporation, 39thstreet , Phase Ii, Sathuvachari, Regional Transport Office Road, Sathuvacheri, Vellore - 632009",12.9327125,79.1566161
Hospitals,Sri Vaari Hospital,4,5,"ili, Sendamangalam, Vellore - 631051",12.9873842,79.6777084
Hospitals,ESI Dispensary,3.6,5,"t Road, Vellore Bazaar, Vellore - 632004",12.9162201,79.1334919
Hospitals,Om Sakthi Hospital,5,5,"alathur, Vellore - 635803",12.9470704,78.8948741
Hospitals,Gentle Homeo Care Homeopath..,4.5,5,"hukovil, Bedhakallupalli, Vaniyambadi, Avarangkuppam Road, Avarankuppam, Vellore - 635801",12.6813135,78.5337857
Hospitals,RJR Herbal Hospital,4.4,5,"11,Behind Chennai Silks, Sarathi Nagar, Kagithapattarai, Vellore - 632012",12.9292437,79.1440507
Hospitals,Kkr Hospital,4.3,5,"lore Bazaar, Vellore - 632004",12.9258108,79.1294516
Hospitals,Vellore Diabetes And ENT Ca..,4,4,"1, Arcot Road, Vellore Ho, Vellore - 632001, Near Rangapuram",12.92361,79.13403
Hospitals,Government Primary Health C..,3.6,4,"pital Road, Tiruvalam, Vellore - 632515, Ponnai",12.9739017,79.2649818
Hospitals,Dr. Himayavaramban Neuro Cl..,3.6,4,"37A, Arni Road, Sainathapuram, Vellore - 632001, Near Sainathapuram Bus Stop",12.9043027,79.1358043
